timestamp,client_ip,request_method,endpoint,response_code,response_size,response_time_ms,user_agent,referer
2025-11-13 22:56:00.129368,192.168.1.35,GET,/static/css/style.css,200,41932,37.89,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),
2025-11-13 22:56:08.129368,192.168.1.74,GET,/,200,1164,60.5,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-13 22:56:12.129368,192.168.1.225,GET,/,200,1870,64.0,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://google.com
2025-11-13 22:56:17.129368,192.168.1.135,GET,/static/images/logo.png,200,48983,61.83,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://example.com
2025-11-13 22:57:09.129368,192.168.1.114,GET,/api/products,200,1846,405.53,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",
2025-11-13 22:57:12.129368,192.168.1.103,GET,/static/images/logo.png,200,11017,36.2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://google.com
2025-11-13 22:57:22.129368,192.168.1.64,GET,/api/products,200,956,185.35,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-13 22:58:14.129368,192.168.1.212,GET,/,200,9323,53.0,PostmanRuntime/7.26.5,https://google.com
2025-11-13 22:58:26.129368,192.168.1.242,GET,/,200,3201,34.66,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-13 22:58:33.129368,192.168.1.223,GET,/api/users,200,828,151.69,curl/7.68.0,
2025-11-13 22:58:45.129368,192.168.1.255,GET,/,200,9802,47.05,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-13 22:58:48.129368,192.168.1.16,GET,/static/images/logo.png,200,6079,56.42,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://direct.com
2025-11-13 22:58:49.129368,192.168.1.153,GET,/static/images/logo.png,200,18969,52.88,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://example.com
2025-11-13 22:58:51.129368,192.168.1.107,GET,/api/search,200,1561,438.48,PostmanRuntime/7.26.5,
2025-11-13 22:58:53.129368,192.168.1.127,GET,/,200,5118,43.24,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",
2025-11-13 22:59:04.129368,192.168.1.162,GET,/,200,7801,62.09,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,https://google.com
2025-11-13 22:59:04.129368,192.168.1.235,GET,/static/css/style.css,200,47007,60.98,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://google.com
2025-11-13 22:59:28.129368,192.168.1.154,POST,/api/auth/login,401,1686,1253.09,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://direct.com
2025-11-13 22:59:36.129368,192.168.1.137,GET,/static/images/logo.png,200,7677,69.71,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://direct.com
2025-11-13 23:00:03.129368,192.168.1.112,GET,/static/js/app.js,200,43409,42.06,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",
2025-11-13 23:00:33.129368,192.168.1.84,GET,/,200,1368,43.52,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,https://direct.com
2025-11-13 23:00:43.129368,192.168.1.122,GET,/static/images/logo.png,200,36593,43.65,curl/7.68.0,
2025-11-13 23:01:17.129368,192.168.1.34,GET,/static/js/app.js,200,38594,57.54,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://direct.com
2025-11-13 23:02:11.129368,192.168.1.195,GET,/static/css/style.css,200,22265,34.3,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://example.com
2025-11-13 23:02:17.129368,192.168.1.44,GET,/static/images/logo.png,200,34112,31.39,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://google.com
2025-11-13 23:02:27.129368,192.168.1.34,GET,/static/images/logo.png,200,45924,51.61,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",
2025-11-13 23:02:30.129368,192.168.1.189,GET,/,200,3974,32.05,curl/7.68.0,https://google.com
2025-11-13 23:02:48.129368,192.168.1.11,GET,/static/images/logo.png,200,12015,31.84,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://example.com
2025-11-13 23:02:48.129368,192.168.1.238,GET,/api/products,200,390,252.03,PostmanRuntime/7.26.5,
2025-11-13 23:02:50.129368,192.168.1.198,GET,/static/images/logo.png,200,48251,38.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",
2025-11-13 23:02:51.129368,192.168.1.66,GET,/static/js/app.js,200,24751,45.3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-13 23:02:54.129368,192.168.1.217,GET,/,200,4577,58.98,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://google.com
2025-11-13 23:02:55.129368,192.168.1.104,GET,/static/js/app.js,200,20918,69.75,curl/7.68.0,
2025-11-13 23:03:25.129368,192.168.1.152,GET,/static/images/logo.png,200,15153,67.13,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,https://direct.com
2025-11-13 23:03:54.129368,192.168.1.209,POST,/api/auth/login,200,236,171.91,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,https://google.com
2025-11-13 23:03:58.129368,192.168.1.39,GET,/api/users,200,1247,304.15,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),
2025-11-13 23:04:07.129368,192.168.1.170,GET,/static/images/logo.png,200,11531,49.13,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-13 23:04:10.129368,192.168.1.228,GET,/static/js/app.js,200,10739,54.43,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,
2025-11-13 23:04:20.129368,192.168.1.115,GET,/api/users,200,654,479.63,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",
2025-11-13 23:04:47.129368,192.168.1.243,GET,/static/js/app.js,200,12056,35.91,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",
2025-11-13 23:05:10.129368,192.168.1.102,GET,/api/products,200,1893,252.72,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://google.com
2025-11-13 23:05:16.129368,192.168.1.130,GET,/,200,9513,44.33,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-13 23:05:22.129368,192.168.1.19,POST,/api/orders,200,1062,384.52,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",
2025-11-13 23:05:37.129368,192.168.1.59,GET,/static/images/logo.png,403,42666,1328.82,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://example.com
2025-11-13 23:05:55.129368,192.168.1.205,GET,/static/css/style.css,200,31078,52.82,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://direct.com
2025-11-13 23:06:04.129368,192.168.1.88,GET,/api/search,200,660,444.72,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",
2025-11-13 23:06:07.129368,192.168.1.20,GET,/,200,4434,54.37,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://example.com
2025-11-13 23:06:16.129368,192.168.1.190,GET,/api/search,400,510,1390.14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://google.com
2025-11-13 23:06:17.129368,192.168.1.202,GET,/api/search,200,1184,198.53,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",
2025-11-13 23:06:37.129368,192.168.1.107,GET,/static/js/app.js,200,6854,69.53,curl/7.68.0,https://direct.com
2025-11-13 23:06:43.129368,192.168.1.48,POST,/api/orders,200,427,213.44,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),
2025-11-13 23:06:59.129368,192.168.1.12,GET,/api/products,200,1085,232.74,curl/7.68.0,https://direct.com
2025-11-13 23:07:04.129368,192.168.1.66,GET,/api/products,200,353,539.08,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,https://google.com
2025-11-13 23:07:15.129368,192.168.1.188,GET,/api/users,200,1261,369.85,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),
2025-11-13 23:07:35.129368,192.168.1.24,GET,/static/images/logo.png,200,45535,30.78,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://google.com
2025-11-13 23:08:16.129368,192.168.1.173,GET,/,400,4998,1017.79,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",
2025-11-13 23:08:52.129368,192.168.1.56,GET,/static/js/app.js,200,15037,51.14,PostmanRuntime/7.26.5,https://example.com
2025-11-13 23:09:05.129368,192.168.1.1,GET,/static/images/logo.png,200,34874,47.64,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://direct.com
2025-11-13 23:09:11.129368,192.168.1.115,GET,/api/search,200,1693,407.81,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),
2025-11-13 23:09:15.129368,192.168.1.38,GET,/api/search,200,1756,541.39,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",
2025-11-13 23:09:38.129368,192.168.1.192,GET,/static/css/style.css,200,32932,58.36,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-13 23:09:48.129368,192.168.1.210,GET,/static/images/logo.png,200,5360,51.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://direct.com
2025-11-13 23:09:59.129368,192.168.1.101,GET,/,200,2337,66.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",
2025-11-13 23:10:31.129368,192.168.1.171,GET,/static/js/app.js,200,27341,56.52,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,
2025-11-13 23:10:31.129368,192.168.1.75,GET,/static/images/logo.png,200,16443,53.39,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",
2025-11-13 23:10:40.129368,192.168.1.239,GET,/static/js/app.js,200,12589,54.45,PostmanRuntime/7.26.5,https://google.com
2025-11-13 23:10:53.129368,192.168.1.207,GET,/static/js/app.js,200,18829,66.31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://google.com
2025-11-13 23:11:07.129368,192.168.1.177,GET,/static/js/app.js,200,26682,30.87,curl/7.68.0,https://google.com
2025-11-13 23:11:21.129368,192.168.1.39,GET,/api/health,200,939,304.66,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",
2025-11-13 23:12:29.129368,192.168.1.225,GET,/,200,3451,42.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-13 23:12:37.129368,192.168.1.31,GET,/,200,4078,33.24,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",
2025-11-13 23:12:37.129368,192.168.1.114,GET,/,200,4696,64.59,curl/7.68.0,https://direct.com
2025-11-13 23:13:01.129368,192.168.1.161,GET,/,200,9495,45.68,PostmanRuntime/7.26.5,https://google.com
2025-11-13 23:13:15.129368,192.168.1.13,GET,/api/search,200,1371,2178.43,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://google.com
2025-11-13 23:13:30.129368,192.168.1.128,GET,/,200,5342,67.85,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://direct.com
2025-11-13 23:13:36.129368,192.168.1.165,GET,/static/css/style.css,200,33901,32.58,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://google.com
2025-11-13 23:13:40.129368,192.168.1.98,GET,/,200,7058,32.84,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-13 23:14:14.129368,192.168.1.98,GET,/,200,2996,65.44,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",
2025-11-13 23:14:18.129368,192.168.1.246,GET,/,200,4170,51.18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://example.com
2025-11-13 23:14:29.129368,192.168.1.83,GET,/static/images/logo.png,200,19605,61.24,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://direct.com
2025-11-13 23:14:30.129368,192.168.1.125,GET,/,200,4621,67.98,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://example.com
2025-11-13 23:14:42.129368,192.168.1.197,GET,/,200,7985,54.61,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://google.com
2025-11-13 23:14:44.129368,192.168.1.228,GET,/api/users,200,1888,407.24,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),
2025-11-13 23:14:55.129368,192.168.1.161,GET,/,200,5299,46.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://google.com
2025-11-13 23:15:26.129368,192.168.1.29,GET,/api/products,200,1424,450.52,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://google.com
2025-11-13 23:15:33.129368,192.168.1.137,GET,/api/search,200,1468,482.74,curl/7.68.0,https://example.com
2025-11-13 23:15:52.129368,192.168.1.36,GET,/static/js/app.js,200,23714,37.73,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://google.com
2025-11-13 23:15:55.129368,192.168.1.241,GET,/,200,4482,42.07,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://google.com
2025-11-13 23:16:14.129368,192.168.1.59,GET,/static/css/style.css,200,44574,68.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://direct.com
2025-11-13 23:17:06.129368,192.168.1.123,GET,/static/images/logo.png,200,44850,50.13,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,https://direct.com
2025-11-13 23:17:46.129368,192.168.1.251,GET,/,200,1560,31.05,curl/7.68.0,https://google.com
2025-11-13 23:17:55.129368,192.168.1.127,GET,/static/images/logo.png,200,36887,67.88,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://example.com
2025-11-13 23:17:56.129368,192.168.1.59,GET,/static/js/app.js,200,43708,61.96,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://google.com
2025-11-13 23:18:00.129368,192.168.1.137,GET,/static/js/app.js,200,44168,37.14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-13 23:18:01.129368,192.168.1.131,GET,/,200,9414,44.67,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-13 23:18:17.129368,192.168.1.47,GET,/,200,5477,50.82,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-13 23:18:30.129368,192.168.1.244,GET,/,200,6202,66.58,PostmanRuntime/7.26.5,https://example.com
2025-11-13 23:18:55.129368,192.168.1.75,GET,/static/images/logo.png,200,44493,39.2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://google.com
2025-11-13 23:19:14.129368,192.168.1.190,GET,/api/products,200,1967,419.35,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://google.com
2025-11-13 23:19:27.129368,192.168.1.202,GET,/,200,4572,39.83,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-13 23:19:32.129368,192.168.1.67,POST,/api/auth/login,200,1614,360.04,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://direct.com
2025-11-13 23:20:27.129368,192.168.1.137,GET,/api/search,403,892,3797.12,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),
2025-11-13 23:20:42.129368,192.168.1.142,GET,/api/products,200,874,510.58,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://example.com
2025-11-13 23:21:03.129368,192.168.1.106,GET,/,200,1706,39.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://google.com
2025-11-13 23:21:33.129368,192.168.1.217,GET,/api/products,200,762,507.74,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://direct.com
2025-11-13 23:21:46.129368,192.168.1.101,GET,/api/health,200,638,257.25,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,https://example.com
2025-11-13 23:22:00.129368,192.168.1.191,GET,/api/products,200,1690,303.55,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://google.com
2025-11-13 23:22:04.129368,192.168.1.84,GET,/static/js/app.js,200,38063,60.14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",
2025-11-13 23:22:38.129368,192.168.1.60,GET,/static/css/style.css,200,34873,60.5,PostmanRuntime/7.26.5,https://google.com
2025-11-13 23:23:11.129368,192.168.1.95,POST,/api/orders,503,271,3830.51,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://google.com
2025-11-13 23:23:21.129368,192.168.1.80,GET,/static/css/style.css,200,27316,61.14,curl/7.68.0,
2025-11-13 23:23:32.129368,192.168.1.78,GET,/api/health,200,1520,447.2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://google.com
2025-11-13 23:23:39.129368,192.168.1.176,GET,/api/metrics,200,1771,197.86,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-13 23:23:43.129368,192.168.1.249,GET,/static/images/logo.png,200,25314,57.22,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,
2025-11-13 23:23:47.129368,192.168.1.16,GET,/static/images/logo.png,200,7400,59.96,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://google.com
2025-11-13 23:23:50.129368,192.168.1.206,GET,/static/js/app.js,200,15791,67.27,PostmanRuntime/7.26.5,https://example.com
2025-11-13 23:23:59.129368,192.168.1.189,GET,/static/images/logo.png,200,43036,58.56,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://direct.com
2025-11-13 23:24:11.129368,192.168.1.48,GET,/api/products,200,1462,474.64,PostmanRuntime/7.26.5,https://direct.com
2025-11-13 23:24:52.129368,192.168.1.135,GET,/static/css/style.css,200,8631,30.58,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://google.com
2025-11-13 23:26:32.129368,192.168.1.53,GET,/,200,2142,52.84,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://direct.com
2025-11-13 23:26:41.129368,192.168.1.202,GET,/static/images/logo.png,200,22249,44.28,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://example.com
2025-11-13 23:26:44.129368,192.168.1.27,GET,/api/users,200,754,193.52,curl/7.68.0,
2025-11-13 23:27:33.129368,192.168.1.178,GET,/,200,5684,54.04,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),https://direct.com
2025-11-13 23:27:55.129368,192.168.1.233,GET,/admin,200,3614,410.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://direct.com
2025-11-13 23:28:07.129368,192.168.1.61,GET,/static/images/logo.png,200,34863,56.42,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-13 23:28:34.129368,192.168.1.150,GET,/api/search,200,635,204.19,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://example.com
2025-11-13 23:29:02.129368,192.168.1.102,GET,/,200,8623,31.52,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,https://google.com
2025-11-13 23:29:10.129368,192.168.1.56,GET,/api/search,200,817,427.68,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",https://google.com
2025-11-13 23:29:10.129368,192.168.1.109,GET,/api/search,200,1463,511.05,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,https://direct.com
2025-11-13 23:29:59.129368,192.168.1.157,POST,/api/auth/login,200,1807,1603.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://google.com
2025-11-13 23:30:07.129368,192.168.1.21,GET,/static/images/logo.png,200,39703,59.42,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",https://example.com
2025-11-13 23:30:22.129368,192.168.1.240,GET,/api/products,200,250,207.39,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-13 23:30:46.129368,192.168.1.209,GET,/,200,3139,53.46,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",https://example.com
2025-11-13 23:30:57.129368,192.168.1.193,GET,/static/js/app.js,200,44052,37.85,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",
